simtime,current_action,reward,load,FM_state,packets_per_frame,QoE,frame_loss,last_mowdg,RTT,lastthreshold,quadraticsum_mowdg
23.2228,1,756.253,4.43048e+07,9,43,796.032,2.95122,-0.000316111,0.00198,4.34192e-05,2.3673e-06
23.3228,1,782.577,4.43048e+07,9,43,823.741,2.96078,0.000456888,0.0027702,4.34785e-05,6.88064e-07
23.4228,1,799.217,4.43048e+07,9,43,841.257,2.96667,-7.51112e-05,0.00202572,4.37069e-05,2.59582e-06
23.5228,1,811.745,4.43048e+07,9,43,854.444,2.97101,-0.00056211,0.00239335,4.38687e-05,2.5118e-06
23.6228,1,784.688,4.43048e+07,9,43,825.964,2.96154,-0.00039511,0.00200023,4.41332e-05,4.8143e-06
23.7228,0,829.348,4.38618e+07,9,43,872.974,2.97701,8.18888e-05,0.00177899,4.42354e-05,1.06387e-06
23.8228,0,324.087,4.34231e+07,9,42,341.12,2.71429,-0.000324111,0.00203412,4.43419e-05,1.47111e-06
23.9228,0,558.883,4.29889e+07,9,42,588.274,2.86667,0.000218889,0.0020481,4.43849e-05,3.56784e-07
24.0228,1,668.329,4.29889e+07,9,42,703.481,2.91667,-2.7111e-05,0.00193829,4.44644e-05,4.98696e-07
24.1228,1,729.566,4.29889e+07,9,42,767.94,2.94118,-0.00080811,0.00211106,4.47372e-05,3.80233e-06
24.2228,1,762.414,4.29889e+07,9,42,802.517,2.95349,-4.01113e-05,0.00173799,4.49979e-05,5.44947e-06
24.3228,1,782.576,4.29889e+07,9,42,823.741,2.96078,-8.81109e-05,0.00178524,4.5119e-05,1.15133e-06
24.4228,1,800.78,4.29889e+07,9,42,842.903,2.96721,3.98889e-05,0.00187172,4.53383e-05,3.54884e-06
24.5228,1,812.947,4.29889e+07,9,42,855.71,2.97143,5.78878e-05,0.00186826,4.55459e-05,3.13151e-06
24.6228,1,822.462,4.29889e+07,9,42,865.726,2.97468,0.000287883,0.00226334,4.5875e-05,1.19704e-05
24.7228,1,829.347,4.29889e+07,9,42,872.973,2.97701,0.000956886,0.00218327,4.60048e-05,2.21547e-06
24.8228,0,368.23,4.2559e+07,9,41,387.587,2.75,0.000217888,0.00224279,4.62667e-05,3.28639e-06
24.9228,1,591.135,4.2559e+07,9,41,622.224,2.88235,-0.00073611,0.00164979,4.63778e-05,1.10554e-06
25.0228,1,595.939,4.2559e+07,9,41,627.28,2.88462,0.000307889,0.00224775,4.64433e-05,5.61287e-07
25.1228,1,733.967,4.2559e+07,9,41,772.573,2.94286,-0.000298111,0.00236203,4.65858e-05,1.76813e-06
25.2228,1,765.304,4.2559e+07,9,41,805.56,2.95455,0.000178888,0.00222218,4.67062e-05,1.94041e-06
25.3228,1,786.73,4.2559e+07,9,41,828.113,2.96226,-0.000389111,0.00196631,4.6836e-05,1.0891e-06
25.4228,0,802.298,4.21334e+07,9,41,844.5,2.96774,-0.00090411,0.00185297,4.69413e-05,1.6633e-06
25.5228,0,814.12,4.17121e+07,9,40,856.945,2.97183,-0.000537111,0.00201656,4.70184e-05,7.95251e-07
25.6228,0,787.39,4.1295e+07,9,40,828.808,2.9625,-0.000166111,0.00163298,4.72874e-05,7.08012e-06
25.7228,0,830.88,4.0882e+07,9,40,874.587,2.97753,0.000183889,0.00237607,4.74318e-05,2.88806e-06
25.8228,0,406.686,4.04732e+07,9,39,428.066,2.77778,0.000111889,0.00162551,4.7591e-05,1.97773e-06
25.9228,0,605.117,4.00685e+07,9,39,636.942,2.88889,-0.000219111,0.0020205,4.77439e-05,1.64422e-06
26.0228,0,605.115,3.96678e+07,8,38,636.943,2.88889,-6.11108e-06,0.00271414,4.77815e-05,2.39618e-07
26.1228,1,668.324,3.96678e+07,8,38,703.478,2.91667,0.000275888,0.00242734,4.79714e-05,4.69492e-06
26.2228,1,765.303,3.96678e+07,8,38,805.561,2.95455,0.000378889,0.00165434,4.80426e-05,6.28314e-07
26.3228,1,738.143,3.96678e+07,8,38,776.972,2.94444,-0.000502111,0.00195479,4.82032e-05,1.67451e-06
26.4228,1,803.767,3.96678e+07,8,38,846.049,2.96825,-0.000258111,0.00261153,4.8285e-05,5.95024e-07
26.5228,1,775.742,3.96678e+07,8,38,816.549,2.95833,2.28886e-05,0.00171508,4.84584e-05,2.51024e-06
26.6228,1,824.308,3.96678e+07,8,38,867.672,2.97531,0.000121888,0.00190675,4.85495e-05,1.50579e-06
26.7228,1,831.621,3.96678e+07,8,38,875.37,2.97778,0.000712889,0.00177834,4.86443e-05,1.45728e-06
26.8228,1,307.947,3.96678e+07,8,38,324.133,2.7,-0.000315111,0.00166845,4.883e-05,1.5467e-06
26.9228,1,617.906,3.96678e+07,8,38,650.406,2.89474,4.8889e-05,0.00172202,4.88397e-05,1.92218e-07
27.0228,1,697.401,3.96678e+07,8,38,734.085,2.92857,2.38888e-05,0.00181792,4.89327e-05,6.06649e-07
27.1228,1,742.118,3.96678e+07,8,38,781.156,2.94595,-0.000474111,0.00209534,4.90753e-05,1.95277e-06
27.2228,1,770.731,3.96678e+07,8,38,811.275,2.95652,6.68885e-05,0.00184819,4.924e-05,2.56505e-06
27.3228,1,790.597,3.96678e+07,8,38,832.187,2.96364,5.88821e-06,0.00227505,4.94198e-05,3.30359e-06
27.4228,1,805.194,3.96678e+07,8,38,847.551,2.96875,0.000583888,0.00189841,4.95713e-05,1.63623e-06
27.5228,1,777.323,3.96678e+07,8,38,818.213,2.9589,-3.71117e-05,0.00195379,4.98299e-05,9.12267e-06
27.6228,1,825.195,3.96678e+07,8,38,868.606,2.97561,4.68889e-05,0.00199778,4.9993e-05,3.51777e-06
27.7228,1,4.46781,3.96678e+07,8,38,4.68191,1.5,-8.01116e-05,0.00195492,5.02127e-05,4.28292e-06
27.8228,0,469.899,3.92711e+07,8,38,494.609,2.81818,-1.11123e-06,0.00178063,5.04512e-05,1.29188e-05
27.9228,0,629.649,3.88784e+07,8,38,662.767,2.9,0.000162889,0.00188563,5.046e-05,9.38207e-08
28.0228,0,703.573,3.84896e+07,8,37,740.582,2.93103,-0.000256111,0.00209024,5.05125e-05,2.865e-07
28.1228,0,742.118,3.81047e+07,8,37,781.156,2.94595,-0.00095111,0.00240311,5.06353e-05,2.45903e-06
28.2228,0,716.612,3.77237e+07,8,37,754.308,2.93617,-0.00027411,0.00165447,5.09087e-05,7.65957e-06
28.3228,0,743.4,3.73464e+07,8,36,782.506,2.94643,-0.00050511,0.00178781,5.1062e-05,2.39872e-06
28.4228,0,806.58,3.6973e+07,8,36,849.011,2.96923,-8.61108e-05,0.00205824,5.11317e-05,4.50098e-07
28.5228,1,778.871,3.6973e+07,8,36,819.843,2.95946,-0.00045211,0.00165403,5.14325e-05,5.40032e-06
28.6228,1,791.219,3.6973e+07,8,36,832.841,2.96386,-0.000283111,0.00178846,5.15056e-05,4.39521e-07
28.7228,1,83.1136,3.6973e+07,8,36,87.467,2.33333,-7.41112e-05,0.00212832,5.15919e-05,6.42076e-07
28.8228,1,496.067,3.6973e+07,8,36,522.154,2.83333,-0.00047511,0.00186147,5.18138e-05,7.26936e-06
28.9228,1,640.464,3.6973e+07,8,36,674.151,2.90476,-0.000878109,0.00209007,5.20237e-05,3.17819e-06
29.0228,1,799.213,3.6973e+07,8,36,841.256,2.96667,0.000188888,0.00162178,5.22205e-05,5.14795e-06
29.1228,1,821.512,3.6973e+07,8,36,864.728,2.97436,-8.01112e-05,0.00236685,5.2358e-05,2.77173e-06
29.2228,1,835.763,3.6973e+07,8,36,879.73,2.97917,-0.000188111,0.00173712,5.25108e-05,1.93223e-06
29.3228,1,845.657,3.6973e+07,8,36,890.145,2.98246,1.08888e-05,0.00183285,5.25365e-05,1.42663e-07
29.4228,1,852.924,3.6973e+07,8,36,897.794,2.98485,0.000332888,0.00202167,5.26568e-05,1.93705e-06
29.5228,1,818.505,3.6973e+07,8,36,861.563,2.97333,-0.000271111,0.0015674,5.27197e-05,3.91944e-07
29.6228,1,862.888,3.6973e+07,8,36,908.282,2.9881,-6.61109e-05,0.00176807,5.2853e-05,2.5374e-06
29.7228,1,368.228,3.6973e+07,8,36,387.587,2.75,-0.00039211,0.00183762,5.30533e-05,3.08228e-06
29.8228,1,683.826,3.6973e+07,8,36,719.796,2.92308,0.000138889,0.00168492,5.32644e-05,3.44528e-06
29.9228,1,765.299,3.6973e+07,8,36,805.557,2.95455,0.000103889,0.00189631,5.35359e-05,5.43291e-06
30.0228,0,709.382,3.66032e+07,8,36,746.697,2.93333,-6.61113e-05,0.00176813,5.36148e-05,4.49582e-07
30.1228,0,752.96,3.62372e+07,8,35,792.568,2.95,-0.000275111,0.00220518,5.37156e-05,8.28241e-07
30.2228,0,775.74,3.58748e+07,8,35,816.547,2.95833,-0.00116011,0.00194718,5.3952e-05,5.20905e-06
30.3228,0,795.937,3.55161e+07,8,35,837.807,2.96552,-6.21111e-05,0.00148762,5.40122e-05,6.46241e-07
30.4228,0,809.235,3.51609e+07,8,34,851.805,2.97015,-0.000426111,0.00177187,5.41135e-05,8.92865e-07
30.5228,0,859.019,3.48093e+07,7,34,904.212,2.98684,-0.000824109,0.0019023,5.44703e-05,1.15846e-05
30.6228,0,863.319,3.44612e+07,7,34,908.738,2.98824,0.000618888,0.00206183,5.45463e-05,9.38431e-07
30.7228,1,105.431,3.44612e+07,7,34,110.962,2.4,-3.31111e-05,0.00177623,5.46688e-05,1.08596e-06
30.8228,1,540.16,3.44612e+07,7,34,568.571,2.85714,0.000101888,0.0020691,5.48125e-05,2.34018e-06
30.9228,1,564.702,3.44612e+07,7,34,594.405,2.86957,0.000120889,0.00169717,5.48968e-05,5.26666e-07
31.0228,1,720.031,3.44612e+07,7,34,757.909,2.9375,4.08888e-05,0.00194301,5.49471e-05,3.31879e-07
31.1228,0,688.545,3.41166e+07,7,33,724.766,2.925,0.000127889,0.00366143,5.50675e-05,1.66757e-06
31.2228,0,780.377,3.37754e+07,7,33,821.431,2.96,0.000642888,0.00172901,5.52353e-05,4.30187e-06
31.3228,0,750.677,3.34377e+07,7,33,790.168,2.94915,-3.61116e-05,0.00201892,5.54694e-05,2.71872e-06
31.4228,0,810.497,3.31033e+07,7,32,853.137,2.97059,0.000203888,0.00229826,5.56685e-05,1.0114e-05
31.5228,0,783.285,3.27723e+07,7,32,824.492,2.96104,-0.000327111,0.00151908,5.57373e-05,4.42875e-07
31.6228,0,794.791,3.24446e+07,7,32,836.604,2.96512,-0.00044911,0.00154599,5.5933e-05,3.26634e-06
31.7228,0,273.348,3.21201e+07,7,31,287.716,2.66667,-8.6112e-05,0.00176967,5.61509e-05,3.99078e-06
31.8228,0,558.878,3.17989e+07,7,31,588.274,2.86667,0.000121889,0.00192582,5.62375e-05,9.20312e-07
31.9228,0,775.74,3.14809e+07,7,31,816.55,2.95833,0.000212889,0.00156885,5.63581e-05,1.39075e-06
32.0228,0,724.925,3.11661e+07,7,30,763.061,2.93939,-0.000434111,0.00229207,5.6507e-05,1.52458e-06
32.1228,0,756.247,3.08544e+07,7,30,796.031,2.95122,-0.00122911,0.00216761,5.67223e-05,3.65461e-06
32.2228,0,782.568,3.05459e+07,7,30,823.737,2.96078,-0.00023811,0.00187564,5.69379e-05,6.1074e-06
32.3228,0,799.214,3.02404e+07,7,29,841.259,2.96667,-8.11118e-06,0.00213116,5.69857e-05,3.01121e-07
32.4228,0,811.738,2.9938e+07,6,29,854.446,2.97101,-0.000387111,0.0016628,5.70808e-05,8.6135e-07
32.5228,0,860.062,2.96387e+07,6,29,905.312,2.98718,-0.000471111,0.00174588,5.72015e-05,1.42246e-06
32.6228,1,864.147,2.96387e+07,6,29,909.613,2.98851,0.000573887,0.00214971,5.75004e-05,7.12287e-06
32.7228,1,540.158,2.96387e+07,6,29,568.572,2.85714,0.000302888,0.0024921,5.76333e-05,1.92222e-06
32.8228,1,720.028,2.96387e+07,6,29,757.908,2.9375,0.000350889,0.00225552,5.7848e-05,2.45861e-06
32.9228,0,780.377,2.93423e+07,6,29,821.434,2.96,-0.000235111,0.00217063,5.79191e-05,5.93231e-07
33.0228,0,729.56,2.90488e+07,6,28,767.942,2.94118,-0.000121111,0.00198793,5.80772e-05,1.30182e-06
33.1228,0,762.408,2.87584e+07,6,28,802.518,2.95349,-7.01113e-05,0.00228703,5.82872e-05,3.29831e-06
33.2228,0,840.564,2.84708e+07,6,28,884.789,2.98077,0.000400889,0.00188869,5.8341e-05,7.83722e-07
33.3228,0,800.775,2.81861e+07,6,27,842.905,2.96721,-0.000288111,0.00161113,5.84308e-05,5.0306e-07
33.4228,0,812.941,2.79042e+07,6,27,855.712,2.97143,0.000133889,0.00248853,5.85687e-05,1.49811e-06
33.5228,0,860.062,2.76252e+07,6,27,905.313,2.98718,0.000643889,0.00217657,5.85938e-05,5.02059e-07
33.6228,0,830.106,2.73489e+07,6,27,873.78,2.97727,-2.01131e-05,0.00156626,5.89859e-05,1.424e-05
33.7228,0,235.519,2.70754e+07,6,26,247.899,2.625,2.8889e-06,0.00182147,5.91004e-05,1.51648e-06
33.8228,0,478.972,2.68047e+07,6,26,504.166,2.82353,-6.0111e-05,0.00178374,5.91519e-05,5.00075e-07
33.9228,0,595.931,2.65366e+07,6,26,627.28,2.88462,-0.000274111,0.00201164,5.91951e-05,3.09756e-07
34.0228,0,662.654,2.62713e+07,6,26,697.515,2.91429,-0.000368111,0.00211354,5.92397e-05,4.33791e-07
34.1228,0,765.296,2.60085e+07,6,25,805.559,2.95455,3.38889e-05,0.00236707,5.94333e-05,3.0382e-06
34.2228,1,732.518,2.60085e+07,6,25,771.056,2.94231,-0.000452111,0.00155868,5.9585e-05,1.6755e-06
34.3228,1,757.312,2.60085e+07,6,25,797.154,2.95161,-5.0111e-05,0.00218844,5.96348e-05,5.51635e-07
34.4228,1,774.108,2.60085e+07,6,25,814.835,2.95775,-7.1111e-05,0.00159127,5.98144e-05,5.37096e-06
34.5228,1,823.392,2.60085e+07,6,25,866.713,2.975,-4.41106e-05,0.00235052,5.99921e-05,3.72701e-06
34.6228,1,830.873,2.60085e+07,6,25,874.587,2.97753,0.000298887,0.00219272,6.01782e-05,2.94526e-06
34.7228,1,406.678,2.60085e+07,6,25,428.066,2.77778,-0.000262111,0.00151792,6.02807e-05,1.73147e-06
34.8228,1,605.11,2.60085e+07,6,25,636.942,2.88889,0.000648889,0.00195268,6.0331e-05,1.1008e-06
34.9228,1,690.827,2.60085e+07,6,25,727.171,2.92593,6.58889e-05,0.00202615,6.04594e-05,8.52765e-07
35.0228,1,738.139,2.60085e+07,6,25,776.972,2.94444,-0.000267111,0.00153083,6.06012e-05,1.12277e-06
35.1228,1,768.068,2.60085e+07,6,25,808.477,2.95556,-0.000141111,0.00231745,6.07025e-05,1.14551e-06
35.2228,1,788.69,2.60085e+07,6,25,830.185,2.96296,0.000154889,0.0014596,6.08282e-05,2.98943e-06
35.3228,1,803.762,2.60085e+07,6,25,846.05,2.96825,-0.000170111,0.001637,6.08494e-05,1.55778e-07
35.4228,1,815.253,2.60085e+07,6,25,858.146,2.97222,-9.6111e-05,0.00182064,6.0882e-05,2.39772e-07
35.5228,1,824.303,2.60085e+07,6,25,867.672,2.97531,0.000353889,0.00165313,6.09732e-05,1.41238e-06
35.6228,1,831.612,2.60085e+07,6,25,875.365,2.97778,0.000188888,0.00193963,6.11948e-05,7.22509e-06
35.7228,1,440.316,2.60085e+07,6,25,463.475,2.8,-4.71116e-05,0.00204863,6.13442e-05,1.90617e-06
35.8228,1,617.894,2.60085e+07,6,25,650.399,2.89474,-0.00140011,0.00187986,6.1711e-05,1.35564e-05
35.9228,1,697.395,2.60085e+07,6,25,734.084,2.92857,-0.00064111,0.00246563,6.18536e-05,2.28893e-06
36.0228,1,742.113,2.60085e+07,6,25,781.156,2.94595,-0.00020211,0.00198532,6.19963e-05,2.27532e-06
36.1228,1,833.056,2.60085e+07,6,25,876.885,2.97826,0.000315889,0.00193104,6.19831e-05,1.27974e-07
36.2228,1,790.594,2.60085e+07,6,25,832.189,2.96364,-0.000327111,0.00151446,6.20441e-05,3.50967e-07
36.3228,0,851.476,2.57485e+07,6,25,896.275,2.98438,8.48886e-05,0.00180881,6.21377e-05,1.27713e-06
36.4228,0,816.361,2.5491e+07,6,25,859.312,2.9726,1.28888e-05,0.00153539,6.23446e-05,3.99386e-06
36.5228,0,824.304,2.52361e+07,6,25,867.673,2.97531,2.18888e-05,0.00129683,6.2427e-05,7.25439e-07
36.6228,0,4.46028,2.49837e+07,5,24,4.68187,1.5,-0.000157111,0.00168697,6.26981e-05,1.30242e-05
36.7228,0,339.481,2.47339e+07,5,24,357.335,2.72727,0.000126888,0.00182514,6.27553e-05,7.5675e-07
36.8228,0,629.641,2.44865e+07,5,24,662.767,2.9,0.000159889,0.0018631,6.28656e-05,9.90137e-07
36.9228,0,621.92,2.42417e+07,5,24,654.639,2.89655,-2.7113e-05,0.00183449,6.30893e-05,5.42078e-06
37.0228,0,678.887,2.39992e+07,5,23,714.604,2.92105,-0.000272111,0.00195694,6.31662e-05,8.60932e-07
37.1228,1,773.279,2.39992e+07,5,23,813.965,2.95745,0.000501889,0.00172945,6.32136e-05,5.70264e-07
37.2228,1,743.393,2.39992e+07,5,23,782.506,2.94643,-1.31111e-05,0.0017356,6.3349e-05,1.78389e-06
37.3228,1,763.38,2.39992e+07,5,23,803.545,2.95385,-0.00100111,0.00214977,6.36147e-05,5.45079e-06
37.4228,1,817.441,2.39992e+07,5,23,860.451,2.97297,0.000326888,0.00190856,6.37931e-05,3.53452e-06
37.5228,0,826.058,2.37593e+07,5,23,869.521,2.9759,0.000732888,0.00212809,6.38513e-05,8.33513e-07
37.6228,0,83.1061,2.35217e+07,5,23,87.4669,2.33333,0.000224889,0.00172812,6.40021e-05,1.19937e-06
37.7228,0,668.319,2.32864e+07,5,23,703.48,2.91667,0.000579888,0.00200404,6.41088e-05,1.11009e-06
37.8228,0,640.457,2.30536e+07,5,23,674.152,2.90476,-2.3111e-05,0.00195484,6.42093e-05,1.34344e-06
37.9228,0,709.373,2.2823e+07,5,22,746.696,2.93333,0.000185889,0.00188458,6.43403e-05,2.01388e-06
38.0228,0,749.502,2.25948e+07,5,22,788.937,2.94872,0.000311888,0.00163206,6.45625e-05,7.89554e-06
38.1228,1,834.432,2.25948e+07,5,22,878.336,2.97872,-0.000453111,0.0021857,6.46593e-05,1.3023e-06
38.2228,1,794.205,2.25948e+07,5,22,835.992,2.96491,-0.00043011,0.00175756,6.49135e-05,5.49167e-06
38.3228,1,806.573,2.25948e+07,5,22,849.011,2.96923,-0.00050811,0.00163476,6.50288e-05,9.2089e-07
38.4228,1,818.486,2.25948e+07,5,22,861.551,2.97333,-0.00025511,0.00230333,6.54178e-05,1.6026e-05
38.5228,1,826.905,2.25948e+07,5,22,870.414,2.97619,-0.00025611,0.00165462,6.55558e-05,1.36294e-06
38.6228,1,150.672,2.25948e+07,5,22,158.589,2.5,0.000315888,0.00209715,6.56264e-05,9.02368e-07
38.7228,1,519.337,2.25948e+07,5,22,546.658,2.84615,-0.000163111,0.00189626,6.57877e-05,1.69053e-06
38.8228,1,765.294,2.25948e+07,5,22,805.56,2.95455,0.000552889,0.0019304,6.58812e-05,1.86756e-06
38.9228,1,714.852,2.25948e+07,5,22,752.463,2.93548,8.68889e-05,0.00154273,6.59951e-05,1.06703e-06
39.0228,1,823.392,2.25948e+07,5,22,866.715,2.975,0.000425889,0.00163342,6.60382e-05,4.55132e-07
39.1228,1,778.099,2.25948e+07,5,22,819.038,2.95918,-1.7111e-05,0.00162192,6.6117e-05,6.47717e-07
39.2228,1,795.927,2.25948e+07,5,22,837.805,2.96552,-3.11111e-05,0.00146347,6.62562e-05,3.45319e-06
39.3228,0,809.227,2.23689e+07,5,22,851.805,2.97015,6.88886e-05,0.00158432,6.63424e-05,7.02602e-07
39.4228,0,859.017,2.21452e+07,5,22,904.215,2.98684,-0.00050111,0.00234325,6.66223e-05,7.36306e-06
39.5228,0,863.307,2.19237e+07,5,21,908.731,2.98824,-9.91094e-05,0.00248202,6.68864e-05,9.52384e-06
39.6228,0,215.385,2.17045e+07,5,21,226.708,2.6,0.00128489,0.00221988,6.69635e-05,2.06967e-06
39.7228,0,540.156,2.14874e+07,5,21,568.572,2.85714,-0.00032511,0.00226863,6.71261e-05,1.67579e-06
39.8228,0,659.714,2.12726e+07,5,21,694.422,2.91304,1.88886e-06,0.00204597,6.71737e-05,4.83216e-07
39.9228,0,805.186,2.10598e+07,5,21,847.551,2.96875,0.000626888,0.00245014,6.72794e-05,1.26857e-06
40.0228,0,756.242,2.08492e+07,5,20,796.031,2.95122,9.78886e-05,0.00168899,6.74664e-05,3.64544e-06
40.1228,0,780.374,2.06408e+07,5,20,821.434,2.96,-3.11112e-05,0.0021873,6.74964e-05,4.36727e-07
40.2228,0,797.595,2.04343e+07,5,20,839.56,2.9661,-0.000235111,0.00160744,6.75877e-05,6.34991e-07
40.3228,0,810.499,2.023e+07,5,20,853.143,2.97059,-0.000535111,0.00210323,6.77065e-05,1.37227e-06
40.4228,0,820.528,2.00277e+07,5,20,863.7,2.97403,3.28887e-05,0.00169857,6.77697e-05,8.44084e-07
40.5228,0,828.541,1.98274e+07,4,19,872.138,2.97674,0.000262889,0.00180547,6.78822e-05,2.90521e-06
40.6228,0,273.341,1.96292e+07,4,19,287.717,2.66667,-0.000159111,0.00176644,6.79344e-05,7.53777e-07
40.7228,0,558.868,1.94329e+07,4,19,588.271,2.86667,1.4889e-05,0.00162539,6.8211e-05,6.57069e-06
40.8228,0,668.316,1.92385e+07,4,19,703.48,2.91667,0.000179889,0.00181676,6.82975e-05,8.79575e-07
40.9228,0,720.021,1.90461e+07,4,19,757.906,2.9375,-0.000120111,0.00203636,6.84513e-05,5.08473e-06
41.0228,0,759.39,1.88557e+07,4,19,799.347,2.95238,-0.000149111,0.00159557,6.85772e-05,1.48186e-06
41.1228,0,782.565,1.86671e+07,4,18,823.742,2.96078,-0.000287111,0.00198002,6.86205e-05,3.7826e-07
41.2228,0,797.593,1.84805e+07,4,18,839.561,2.9661,5.18888e-05,0.00187552,6.86725e-05,3.08922e-07
41.3228,0,811.72,1.82957e+07,4,18,854.432,2.97101,4.78839e-05,0.00177277,6.90488e-05,1.86043e-05
41.4228,1,860.057,1.82957e+07,4,18,905.312,2.98718,0.000470888,0.00180585,6.91468e-05,1.17037e-06
41.5228,1,864.147,1.82957e+07,4,18,909.618,2.98851,0.000697888,0.00181559,6.92149e-05,7.71887e-07
41.6228,1,324.073,1.82957e+07,4,18,341.119,2.71429,-0.00135811,0.00215025,6.94289e-05,4.15072e-06
41.7228,1,720.022,1.82957e+07,4,18,757.907,2.9375,0.000639888,0.00189965,6.95947e-05,3.67441e-06
41.8228,1,676.332,1.82957e+07,4,18,711.918,2.92,-0.00025811,0.00200305,6.97734e-05,1.64034e-06
41.9228,1,810.496,1.82957e+07,4,18,853.143,2.97059,0.000687888,0.00222692,6.99004e-05,2.07551e-06
42.0228,1,762.404,1.82957e+07,4,18,802.52,2.95349,-0.000366111,0.00201652,7.00101e-05,6.51879e-07
42.1228,1,784.678,1.82957e+07,4,18,825.966,2.96154,-3.1111e-05,0.00156186,7.01241e-05,1.53177e-06
42.2228,1,800.77,1.82957e+07,4,18,842.905,2.96721,-0.000386111,0.0022912,7.02074e-05,8.46339e-07
42.3228,1,812.936,1.82957e+07,4,18,855.712,2.97143,-0.000722111,0.00196363,7.03298e-05,1.18612e-06
42.4228,0,822.458,1.81127e+07,4,18,865.735,2.97468,5.88886e-06,0.00143791,7.03549e-05,4.61524e-07
42.5228,0,830.109,1.79316e+07,4,18,873.789,2.97727,8.88884e-05,0.00149029,7.05224e-05,2.71813e-06
42.6228,0,368.218,1.77523e+07,4,18,387.587,2.75,0.000286888,0.00167089,7.07187e-05,3.56618e-06
42.7228,0,591.121,1.75747e+07,4,17,622.222,2.88235,0.000155889,0.00173118,7.08909e-05,4.23309e-06
42.8228,0,683.817,1.7399e+07,4,17,719.797,2.92308,0.000181889,0.00163128,7.10141e-05,2.68232e-06
42.9228,0,733.955,1.7225e+07,4,17,772.573,2.94286,-0.000204111,0.00172931,7.10979e-05,6.06894e-07
43.0228,0,765.293,1.70527e+07,4,17,805.561,2.95455,0.000123889,0.00137738,7.11716e-05,4.70207e-07
43.1228,0,786.718,1.68822e+07,4,17,828.114,2.96226,3.88891e-06,0.00153653,7.11685e-05,1.32602e-07
43.2228,0,802.286,1.67134e+07,4,17,844.501,2.96774,-5.11113e-06,0.00152952,7.11943e-05,2.79869e-07
43.3228,0,814.097,1.65463e+07,4,16,856.933,2.97183,-0.000622112,0.00209489,7.1697e-05,1.60399e-05
43.4228,1,861.044,1.65463e+07,4,16,906.351,2.9875,0.000449889,0.00195178,7.17632e-05,9.6511e-07
43.5228,1,830.868,1.65463e+07,4,16,874.588,2.97753,5.68889e-05,0.00181762,7.1961e-05,2.63636e-06
43.6228,1,605.105,1.65463e+07,4,16,636.942,2.88889,0.000457889,0.00205229,7.20362e-05,8.96185e-07
43.7228,1,738.134,1.65463e+07,4,16,776.973,2.94444,0.000154889,0.00195796,7.20643e-05,5.71492e-07
43.8228,1,690.822,1.65463e+07,4,16,727.17,2.92593,-0.000194111,0.00158799,7.22211e-05,1.59782e-06
43.9228,1,738.123,1.65463e+07,4,16,776.961,2.94444,0.000137889,0.00181093,7.25477e-05,1.70454e-05
44.0228,1,831.612,1.65463e+07,4,16,875.371,2.97778,0.000436888,0.00170883,7.25593e-05,3.99542e-07
44.1228,0,788.685,1.63808e+07,4,16,830.184,2.96296,-0.000359111,0.00181156,7.27635e-05,3.66205e-06
44.2228,0,803.757,1.6217e+07,4,16,846.049,2.96825,-0.00044111,0.00202866,7.28582e-05,1.05269e-06
44.3228,1,815.248,1.6217e+07,4,16,858.146,2.97222,0.000130889,0.0022572,7.2852e-05,8.62034e-08
44.4228,1,824.295,1.6217e+07,4,16,867.669,2.97531,-0.000489112,0.00181721,7.3095e-05,5.46361e-06
44.5228,1,831.612,1.6217e+07,4,16,875.37,2.97778,-6.11115e-06,0.00153415,7.31767e-05,1.38486e-06
44.6228,1,440.309,1.6217e+07,4,16,463.472,2.8,-0.00152211,0.00218315,7.3448e-05,7.13135e-06
44.7228,1,617.893,1.6217e+07,4,16,650.403,2.89474,-7.91108e-05,0.00174688,7.36138e-05,6.31793e-06
44.8228,1,697.391,1.6217e+07,4,16,734.085,2.92857,0.000537888,0.00197039,7.36241e-05,5.6776e-07
44.9228,1,742.109,1.6217e+07,4,16,781.156,2.94595,-3.8111e-05,0.00151942,7.37737e-05,1.58691e-06
45.0228,1,833.05,1.6217e+07,4,16,876.884,2.97826,0.000496889,0.00180558,7.38677e-05,1.06179e-06
45.1228,1,790.589,1.6217e+07,4,16,832.188,2.96364,-0.000189111,0.00172297,7.4003e-05,1.20754e-06
45.2228,1,851.471,1.6217e+07,4,16,896.274,2.98438,0.00135689,0.00273092,7.40506e-05,2.22741e-06
45.3228,1,857.355,1.6217e+07,4,16,902.468,2.9863,5.08891e-05,0.00193971,7.4357e-05,7.13227e-06
45.4228,1,825.188,1.6217e+07,4,16,868.608,2.97561,-1.91112e-05,0.00177268,7.43903e-05,2.85083e-07
45.5228,1,25.3911,1.6217e+07,4,16,26.717,2,-1.01111e-05,0.00236927,7.44163e-05,3.45241e-07
45.6228,1,469.894,1.6217e+07,4,16,494.614,2.81818,-0.000310111,0.00174884,7.45407e-05,1.26241e-06
45.7228,1,752.95,1.6217e+07,4,16,792.568,2.95,0.000319889,0.00192886,7.4614e-05,8.41158e-07
45.8228,1,703.561,1.6217e+07,4,16,740.58,2.93103,-0.000164111,0.00166465,7.4832e-05,3.21045e-06
45.9228,1,745.894,1.6217e+07,4,16,785.141,2.94737,0.000267888,0.0023267,7.49717e-05,1.80955e-06
